No.,Time,Source,Destination,Protocol,Length,Info,Clasificacion_MLP,Clasificacion_RF,Confianza_MLP,Confianza_RF
2868,3.800942,10.157.64.8,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources,Sospechoso,Sospechoso,96.5%,96.9%
2869,3.800942,10.157.64.8,224.0.0.252,LLMNR,65,Standard query 0x6409 ANY Danna,Sospechoso,Sospechoso,97.3%,98.4%
2870,3.801694,HuiZhouGaosh_b2:23:05,Broadcast,ARP,56,Who has 10.157.70.117? Tell 10.157.65.92,Posible Ataque,Posible Ataque,98.6%,99.1%
2871,3.902412,Intel_93:98:b0,Broadcast,ARP,42,Who has 10.157.64.8? (ARP Probe),Posible Ataque,Posible Ataque,98.6%,99.6%
2872,3.902412,10.157.64.8,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources,Sospechoso,Sospechoso,96.0%,95.9%
2873,3.902412,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.65.106? Tell 10.157.64.1,Posible Ataque,Posible Ataque,98.6%,99.3%
2874,3.986462,10.157.66.26,142.251.132.165,TLSv1.3,4505,Application Data,Sospechoso,Sospechoso,98.7%,83.6%
2875,3.986552,10.157.66.26,142.251.132.165,TLSv1.3,394,Application Data,Sospechoso,Sospechoso,98.7%,98.7%
2876,4.009352,142.251.132.165,10.157.66.26,TCP,56,443  >  60013 [ACK] Seq=15179 Ack=17851 Win=252928 Len=0,Sospechoso,Sospechoso,97.0%,99.2%
2877,4.009352,142.251.132.165,10.157.66.26,TCP,56,443  >  60013 [ACK] Seq=15179 Ack=20890 Win=250112 Len=0,Sospechoso,Sospechoso,97.0%,99.2%
2878,4.009352,142.251.132.165,10.157.66.26,TCP,56,443  >  60013 [ACK] Seq=15179 Ack=21230 Win=249856 Len=0,Sospechoso,Sospechoso,97.0%,99.2%
2879,4.096379,HuiZhouGaosh_7a:fe:71,Broadcast,ARP,56,Who has 10.157.70.117? Tell 10.157.65.239,Posible Ataque,Posible Ataque,98.5%,99.7%
2880,4.096379,fe80::140e:d2a5:4792:23db,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Posible Ataque,Posible Ataque,99.7%,98.9%
2881,4.096379,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.64.64? Tell 10.157.64.1,Posible Ataque,Posible Ataque,98.5%,99.7%
2882,4.096379,10.157.66.177,10.157.71.255,NBNS,110,Registration NB WORKGROUP<00>,Sospechoso,Sospechoso,80.6%,99.6%
2883,4.097879,10.157.66.177,10.157.71.255,NBNS,110,Registration NB PC-JN<00>,Sospechoso,Sospechoso,80.6%,99.6%
2884,4.097879,10.157.66.177,10.157.71.255,NBNS,110,Registration NB PC-JN<20>,Sospechoso,Sospechoso,80.6%,99.6%
2885,4.097879,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.67.77? Tell 10.157.64.1,Posible Ataque,Posible Ataque,98.5%,99.7%
2886,4.097879,10.157.68.203,224.0.0.22,IGMPv3,56,Membership Report / Join group 224.0.0.251 for any sources,Sospechoso,Sospechoso,94.8%,94.5%
2887,4.097879,10.157.66.113,224.0.0.251,MDNS,355,"Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question PTR _CC32E753._sub._googlecast._tcp.local, ""QM"" question PTR BRAVIA-VH1-165fe7164350cb39f9a37a1820a6d27c._googlecast._tcp.local PTR R3-9bfd3840f036f16eedfb48e984c3fede._googlecast._tcp.local PTR OneScreen-6364._googlecast._tcp.local PTR OneScreen-1294._googlecast._tcp.local PTR OneScreen-6786._googlecast._tcp.local PTR OneScreen-7828._googlecast._tcp.local PTR R3-9bfd3840f036f16eedfb48e984c3fede._googlecast._tcp.local PTR BRAVIA-VH1-165fe7164350cb39f9a37a1820a6d27c._googlecast._tcp.local",Sospechoso,Sospechoso,96.2%,99.8%
2888,4.178394,142.251.132.165,10.157.66.26,TLSv1.3,1167,Application Data,Sospechoso,Sospechoso,95.8%,98.7%
2889,4.178394,142.251.132.165,10.157.66.26,TLSv1.3,431,Application Data,Sospechoso,Sospechoso,98.1%,98.7%
2890,4.178511,10.157.66.26,142.251.132.165,TCP,54,60013  >  443 [ACK] Seq=21230 Ack=16669 Win=262400 Len=0,Sospechoso,Sospechoso,95.9%,98.8%
2891,4.18068,142.251.132.165,10.157.66.26,TLSv1.3,85,Application Data,Sospechoso,Sospechoso,98.6%,98.7%
2892,4.18068,142.251.132.165,10.157.66.26,TLSv1.3,93,Application Data,Sospechoso,Sospechoso,98.6%,98.7%
2893,4.180716,10.157.66.26,142.251.132.165,TCP,54,60013  >  443 [ACK] Seq=21230 Ack=16739 Win=262400 Len=0,Sospechoso,Sospechoso,95.9%,98.8%
2894,4.182415,10.157.66.26,142.251.132.165,TLSv1.3,93,Application Data,Sospechoso,Sospechoso,98.6%,98.7%
2895,4.186259,142.251.132.165,10.157.66.26,TCP,56,443  >  60013 [ACK] Seq=16739 Ack=21269 Win=249856 Len=0,Sospechoso,Sospechoso,95.8%,99.2%
2896,4.186259,142.251.132.165,10.157.66.26,TCP,56,[TCP Dup ACK 2895#1] 443  >  60013 [ACK] Seq=16739 Ack=21269 Win=249856 Len=0,Sospechoso,Sospechoso,95.8%,99.2%
2897,4.199245,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.66.163? Tell 10.157.64.1,Posible Ataque,Posible Ataque,98.5%,99.7%
2898,4.199245,10.157.71.82,224.0.0.22,IGMPv3,56,Membership Report / Join group 224.0.0.251 for any sources,Sospechoso,Sospechoso,94.0%,94.5%
2899,4.199245,fe80::ec5d:74ff:feb9:3f73,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Posible Ataque,Posible Ataque,99.7%,98.9%
2900,4.199245,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.69.213? Tell 10.157.64.1,Posible Ataque,Posible Ataque,98.5%,99.7%
2901,4.199245,10.157.65.195,255.255.255.255,UDP,110,53947  >  24410 Len=68,Sospechoso,Sospechoso,99.0%,97.5%
2902,4.199245,10.157.64.8,224.0.0.252,LLMNR,65,Standard query 0x6409 ANY Danna,Sospechoso,Sospechoso,95.3%,97.4%
2903,4.301163,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.66.168? Tell 10.157.64.1,Posible Ataque,Posible Ataque,98.5%,99.7%
2904,4.301163,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.66.115? Tell 10.157.64.1,Posible Ataque,Posible Ataque,98.5%,99.7%
2905,4.301163,10.157.67.109,10.157.71.255,UDP,86,57621  >  57621 Len=44,Sospechoso,Sospechoso,98.8%,97.5%
2906,4.420707,10.157.66.26,10.157.65.92,TCP,66,[TCP Retransmission] 58432  >  8009 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,Sospechoso,Sospechoso,93.4%,99.2%
2907,4.454004,10.157.65.92,10.157.66.26,TCP,66,"8009  >  58432 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=64",Sospechoso,Sospechoso,92.9%,99.2%
2908,4.454229,10.157.66.26,10.157.65.92,TCP,54,58432  >  8009 [ACK] Seq=1 Ack=1 Win=262656 Len=0,Sospechoso,Sospechoso,93.0%,98.8%
2909,4.455743,10.157.66.26,10.157.65.92,AJP13,1728,AJP13 Error?,Sospechoso,Sospechoso,58.6%,71.8%
2910,4.498402,10.157.66.26,10.157.65.92,TCP,1514,"[TCP Retransmission] 58432  >  8009 [PSH, ACK] Seq=215 Ack=1 Win=262656 Len=1460",Sospechoso,Sospechoso,85.0%,96.9%
2911,4.505467,fe80::87:deff:feb8:3184,ff02::fb,MDNS,204,"Standard query 0x0002 PTR _googlecast._tcp.local, ""QM"" question PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _CFE7FEDA._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question",Posible Ataque,Posible Ataque,99.4%,99.5%
2912,4.505467,10.157.68.203,224.0.0.251,MDNS,184,"Standard query 0x0002 PTR _googlecast._tcp.local, ""QM"" question PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _CFE7FEDA._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question",Sospechoso,Sospechoso,93.7%,99.0%
2913,4.505467,10.157.68.69,224.0.0.251,MDNS,419,"Standard query response 0x0000 PTR BRAVIA-VH1-165fe7164350cb39f9a37a1820a6d27c._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 165fe716-4350-cb39-f9a3-7a1820a6d27c.local A, cache flush 10.157.68.69",Sospechoso,Sospechoso,93.0%,99.8%
2914,4.506032,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.64.195? Tell 10.157.64.1,Posible Ataque,Posible Ataque,98.5%,99.7%
2915,4.506032,10.157.68.69,224.0.0.251,MDNS,434,"Standard query response 0x0000 PTR BRAVIA-VH1-165fe7164350cb39f9a37a1820a6d27c._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 165fe716-4350-cb39-f9a3-7a1820a6d27c.local A, cache flush 10.157.68.69",Sospechoso,Sospechoso,92.9%,99.8%
2916,4.506032,fe80::53e4:e13d:d78b:f5af,ff02::fb,MDNS,451,"Standard query response 0x0000 PTR BRAVIA-VH1-165fe7164350cb39f9a37a1820a6d27c._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 165fe716-4350-cb39-f9a3-7a1820a6d27c.local AAAA, cache flush fe80::53e4:e13d:d78b:f5af",Posible Ataque,Posible Ataque,99.4%,98.0%
2917,4.506726,10.157.68.69,224.0.0.251,MDNS,434,"Standard query response 0x0000 PTR BRAVIA-VH1-165fe7164350cb39f9a37a1820a6d27c._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 165fe716-4350-cb39-f9a3-7a1820a6d27c.local A, cache flush 10.157.68.69",Sospechoso,Sospechoso,92.9%,99.8%
2918,4.507627,10.157.65.92,224.0.0.251,MDNS,445,"Standard query response 0x0000 PTR R3-9bfd3840f036f16eedfb48e984c3fede._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 9bfd3840-f036-f16e-edfb-48e984c3fede.local A, cache flush 10.157.65.92",Sospechoso,Sospechoso,92.9%,99.8%
2919,4.507627,10.157.65.92,224.0.0.251,MDNS,493,"Standard query response 0x0000 PTR R3-9bfd3840f036f16eedfb48e984c3fede._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 9bfd3840-f036-f16e-edfb-48e984c3fede.local A, cache flush 10.157.65.92",Sospechoso,Sospechoso,92.7%,99.3%
2920,4.507627,10.157.65.92,224.0.0.251,MDNS,460,"Standard query response 0x0000 PTR R3-9bfd3840f036f16eedfb48e984c3fede._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 9bfd3840-f036-f16e-edfb-48e984c3fede.local A, cache flush 10.157.65.92",Sospechoso,Sospechoso,92.8%,99.8%
2921,4.507627,Intel_65:9e:15,Broadcast,ARP,42,Who has 10.157.64.1? Tell 10.157.67.14,Posible Ataque,Posible Ataque,98.5%,99.1%
2922,4.538751,10.157.65.92,10.157.66.26,TCP,56,8009  >  58432 [ACK] Seq=1 Ack=1675 Win=91008 Len=0,Sospechoso,Sospechoso,91.6%,99.2%
2923,4.538751,10.157.65.92,10.157.66.26,AJP13,1262,AJP13 Error?,Sospechoso,Sospechoso,44.6%,72.6%
2924,4.539418,10.157.66.26,10.157.65.92,TCP,118,"58432  >  8009 [PSH, ACK] Seq=1675 Ack=1209 Win=261376 Len=64",Sospechoso,Sospechoso,91.4%,99.2%
2925,4.540197,10.157.66.26,10.157.65.92,TCP,172,"58432  >  8009 [PSH, ACK] Seq=1739 Ack=1209 Win=261376 Len=118",Sospechoso,Sospechoso,91.1%,99.2%
2926,4.560273,10.157.65.92,10.157.66.26,TCP,56,8009  >  58432 [ACK] Seq=1209 Ack=1857 Win=91008 Len=0,Sospechoso,Sospechoso,91.3%,99.2%
2927,4.60816,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.66.88? Tell 10.157.64.1,Posible Ataque,Posible Ataque,98.5%,99.7%
2928,4.60816,10.157.65.239,224.0.0.251,MDNS,424,"Standard query response 0x0000 PTR OneScreen-6786._googlecast._tcp.local PTR OneScreen-6786._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 Android-8.local A, cache flush 10.157.65.239 AAAA, cache flush fe80::834d:efbb:74a7:5d40 NSEC, cache flush OneScreen-6786._googlecast._tcp.local NSEC, cache flush Android-8.local",Sospechoso,Sospechoso,91.8%,99.8%
2929,4.60816,fe80::834d:efbb:74a7:5d40,ff02::fb,MDNS,444,"Standard query response 0x0000 PTR OneScreen-6786._googlecast._tcp.local PTR OneScreen-6786._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 Android-8.local A, cache flush 10.157.65.239 AAAA, cache flush fe80::834d:efbb:74a7:5d40 NSEC, cache flush OneScreen-6786._googlecast._tcp.local NSEC, cache flush Android-8.local",Posible Ataque,Posible Ataque,99.4%,98.0%
2930,4.608854,HuiZhouGaosh_b2:23:05,Broadcast,ARP,56,Who has 10.157.70.117? Tell 10.157.65.92,Posible Ataque,Posible Ataque,98.5%,99.7%
2931,4.608854,10.157.64.15,224.0.0.251,MDNS,460,"Standard query response 0x0000 PTR OneScreen-6364._googlecast._tcp.local A, cache flush 10.157.64.15 NSEC, cache flush OneScreen-6364._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 Android_886c15667b464fbc947a2c84b106e01b.local NSEC, cache flush Android_886c15667b464fbc947a2c84b106e01b.local AAAA, cache flush fe80::2c23:b079:91ed:fa2b",Sospechoso,Sospechoso,91.7%,99.8%
2932,4.608854,10.157.69.32,224.0.0.251,MDNS,436,"Standard query response 0x0000 PTR OneScreen-1294._googlecast._tcp.local AAAA, cache flush fe80::29dc:b727:49ac:ff7e TXT, cache flush NSEC, cache flush Android_TWUQ30G5.local SRV, cache flush 0 0 8009 Android_TWUQ30G5.local A, cache flush 10.157.69.32 NSEC, cache flush OneScreen-1294._googlecast._tcp.local",Sospechoso,Sospechoso,91.8%,99.8%
2933,4.609462,10.157.65.239,224.0.0.251,MDNS,195,"Standard query 0x0000 ANY OneScreen-6786._airplay._tcp.local, ""QM"" question ANY D4:3D:52:49:9B:68@OneScreen-6786._raop._tcp.local, ""QM"" question SRV 0 0 51010 es-D43D52499B68.local SRV 0 0 51040 es-D43D52499B68.local",Sospechoso,Sospechoso,92.7%,99.0%
2934,4.609462,fe80::2c23:b079:91ed:fa2b,ff02::fb,MDNS,480,"Standard query response 0x0000 PTR OneScreen-6364._googlecast._tcp.local A, cache flush 10.157.64.15 NSEC, cache flush OneScreen-6364._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 Android_886c15667b464fbc947a2c84b106e01b.local NSEC, cache flush Android_886c15667b464fbc947a2c84b106e01b.local AAAA, cache flush fe80::2c23:b079:91ed:fa2b",Posible Ataque,Posible Ataque,99.4%,99.0%
2935,4.621403,10.157.65.92,10.157.66.26,TCP,1514,8009  >  58432 [ACK] Seq=1209 Ack=1857 Win=91008 Len=1460,Sospechoso,Sospechoso,80.5%,96.9%
2936,4.621403,10.157.65.92,10.157.66.26,TCP,1514,8009  >  58432 [ACK] Seq=2669 Ack=1857 Win=91008 Len=1460,Sospechoso,Sospechoso,80.5%,96.9%
2937,4.621403,10.157.65.92,10.157.66.26,TCP,1514,8009  >  58432 [ACK] Seq=4129 Ack=1857 Win=91008 Len=1460,Sospechoso,Sospechoso,80.5%,96.9%
2938,4.621403,10.157.65.92,10.157.66.26,TCP,1514,8009  >  58432 [ACK] Seq=5589 Ack=1857 Win=91008 Len=1460,Sospechoso,Sospechoso,80.5%,96.9%
2939,4.621403,10.157.65.92,10.157.66.26,TCP,152,"8009  >  58432 [PSH, ACK] Seq=7049 Ack=1857 Win=91008 Len=98",Sospechoso,Sospechoso,89.6%,99.2%
2940,4.621558,10.157.66.26,10.157.65.92,TCP,54,58432  >  8009 [ACK] Seq=1857 Ack=7147 Win=262656 Len=0,Sospechoso,Sospechoso,90.1%,98.8%
2941,4.622817,10.157.66.26,10.157.65.92,TCP,502,"58432  >  8009 [PSH, ACK] Seq=1857 Ack=7147 Win=262656 Len=448",Sospechoso,Sospechoso,87.3%,99.2%
2942,4.622872,10.157.66.26,10.157.65.92,TCP,186,"58432  >  8009 [PSH, ACK] Seq=2305 Ack=7147 Win=262656 Len=132",Sospechoso,Sospechoso,89.4%,99.2%
2943,4.644007,10.157.65.92,10.157.66.26,TCP,56,8009  >  58432 [ACK] Seq=7147 Ack=2437 Win=96832 Len=0,Sospechoso,Sospechoso,89.6%,99.2%
2944,4.664829,10.157.65.92,10.157.66.26,TCP,933,"8009  >  58432 [PSH, ACK] Seq=7147 Ack=2437 Win=96832 Len=879",Sospechoso,Sospechoso,79.7%,98.6%
2945,4.711033,fe80::ec5d:74ff:feb9:3f73,ff02::fb,MDNS,156,"Standard query 0x0000 ANY I0g5TFb8n14AAA._FC9F5ED42C8A._tcp.local, ""QM"" question SRV 0 0 53601 Android_RWD99OY9.local",Posible Ataque,Posible Ataque,99.4%,99.0%
2946,4.711033,10.157.71.82,224.0.0.251,MDNS,136,"Standard query 0x0000 ANY I0g5TFb8n14AAA._FC9F5ED42C8A._tcp.local, ""QM"" question SRV 0 0 53601 Android_RWD99OY9.local",Sospechoso,Sospechoso,91.8%,99.5%
2947,4.711033,LiteonTechno_64:a3:63,Broadcast,ARP,56,Who has 10.157.69.197? Tell 10.157.70.224,Posible Ataque,Posible Ataque,98.4%,99.7%
2948,4.711033,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.67.184? Tell 10.157.64.1,Posible Ataque,Posible Ataque,98.4%,99.7%
2949,4.717397,10.157.66.26,10.157.65.92,TCP,54,58432  >  8009 [ACK] Seq=2437 Ack=8026 Win=261888 Len=0,Sospechoso,Sospechoso,88.1%,97.8%
2950,4.813585,10.157.71.82,224.0.0.22,IGMPv3,56,Membership Report / Join group 224.0.0.251 for any sources,Sospechoso,Sospechoso,86.6%,94.5%
2951,4.813585,fe80::ec5d:74ff:feb9:3f73,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Posible Ataque,Posible Ataque,99.7%,98.9%
2952,4.915961,Intel_93:98:b0,Broadcast,ARP,42,ARP Announcement for 10.157.64.8,Posible Ataque,Posible Ataque,98.4%,99.1%
2953,4.915961,10.157.65.239,224.0.0.251,MDNS,195,"Standard query 0x0000 ANY OneScreen-6786._airplay._tcp.local, ""QM"" question ANY D4:3D:52:49:9B:68@OneScreen-6786._raop._tcp.local, ""QM"" question SRV 0 0 51010 es-D43D52499B68.local SRV 0 0 51040 es-D43D52499B68.local",Sospechoso,Sospechoso,88.7%,99.5%
2954,4.915961,fe80::19f8:a45b:4132:6df,ff02::fb,MDNS,106,"Standard query 0x0000 PTR 220.69.157.10.in-addr.arpa, ""QM"" question",Posible Ataque,Posible Ataque,99.4%,100.0%
2955,4.915961,fe80::19f8:a45b:4132:6df,ff02::1:3,LLMNR,106,Standard query 0x1b90 PTR 220.69.157.10.in-addr.arpa,Posible Ataque,Posible Ataque,99.5%,100.0%
2956,4.915961,10.157.67.144,224.0.0.252,LLMNR,86,Standard query 0x1b90 PTR 220.69.157.10.in-addr.arpa,Sospechoso,Sospechoso,87.4%,97.0%
2957,4.916815,10.157.67.144,224.0.0.251,MDNS,86,"Standard query 0x0000 PTR 220.69.157.10.in-addr.arpa, ""QM"" question",Sospechoso,Sospechoso,89.2%,97.3%
2958,4.916815,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.65.106? Tell 10.157.64.1,Posible Ataque,Posible Ataque,98.4%,99.7%
2959,4.916815,10.157.71.82,224.0.0.251,MDNS,136,"Standard query 0x0000 ANY I0g5TFb8n14AAA._FC9F5ED42C8A._tcp.local, ""QM"" question SRV 0 0 53601 Android_RWD99OY9.local",Sospechoso,Sospechoso,89.0%,99.5%
2960,4.916815,fe80::ec5d:74ff:feb9:3f73,ff02::fb,MDNS,156,"Standard query 0x0000 ANY I0g5TFb8n14AAA._FC9F5ED42C8A._tcp.local, ""QM"" question SRV 0 0 53601 Android_RWD99OY9.local",Posible Ataque,Posible Ataque,99.4%,99.0%
2961,5.08529,10.157.66.26,8.8.8.8,TLSv1.2,247,Application Data,Sospechoso,Sospechoso,82.9%,98.7%
2962,5.085369,10.157.66.26,8.8.8.8,TLSv1.2,246,Application Data,Sospechoso,Sospechoso,83.0%,98.7%
2963,5.101141,8.8.8.8,10.157.66.26,TCP,56,443  >  54053 [ACK] Seq=1289 Ack=613 Win=1042 Len=0,Sospechoso,Sospechoso,76.2%,99.2%
2964,5.101141,8.8.8.8,10.157.66.26,TCP,56,443  >  54053 [ACK] Seq=1289 Ack=805 Win=1042 Len=0,Sospechoso,Sospechoso,76.2%,99.2%
2965,5.10401,8.8.8.8,10.157.66.26,TLSv1.2,161,Application Data,Sospechoso,Sospechoso,83.1%,98.7%
2966,5.10401,8.8.8.8,10.157.66.26,TLSv1.2,553,Application Data,Sospechoso,Sospechoso,77.4%,97.9%
2967,5.10401,8.8.8.8,10.157.66.26,TLSv1.2,85,Application Data,Sospechoso,Sospechoso,83.7%,98.7%
2968,5.10401,8.8.8.8,10.157.66.26,TLSv1.2,93,Application Data,Sospechoso,Sospechoso,83.7%,98.7%
2969,5.104188,10.157.66.26,8.8.8.8,TCP,54,54053  >  443 [ACK] Seq=805 Ack=1965 Win=1025 Len=0,Sospechoso,Sospechoso,76.1%,97.8%
2970,5.10511,10.157.66.26,8.8.8.8,TLSv1.2,89,Application Data,Sospechoso,Sospechoso,83.7%,98.7%
2971,5.105146,10.157.66.26,8.8.8.8,TLSv1.2,93,Application Data,Sospechoso,Sospechoso,83.6%,98.7%
2972,5.109521,8.8.8.8,10.157.66.26,TCP,56,443  >  54053 [ACK] Seq=1965 Ack=879 Win=1042 Len=0,Sospechoso,Sospechoso,75.9%,99.2%
2973,5.1203,fe80::1844:ed4:3845:86d1,ff02::16,ICMPv6,90,Multicast Listener Report Message v2,Posible Ataque,Posible Ataque,99.7%,98.9%
2974,5.1203,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.67.77? Tell 10.157.64.1,Posible Ataque,Posible Ataque,98.3%,99.4%
2975,5.1203,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.64.64? Tell 10.157.64.1,Posible Ataque,Posible Ataque,98.3%,99.4%
2976,5.1203,10.157.65.239,224.0.0.251,MDNS,195,"Standard query 0x0000 ANY OneScreen-6786._airplay._tcp.local, ""QM"" question ANY D4:3D:52:49:9B:68@OneScreen-6786._raop._tcp.local, ""QM"" question SRV 0 0 51010 es-D43D52499B68.local SRV 0 0 51040 es-D43D52499B68.local",Sospechoso,Sospechoso,85.2%,99.5%
2977,5.12092,WistronNeweb_bb:70:8e,Broadcast,ARP,56,Who has 10.157.70.117? Tell 10.157.68.69,Posible Ataque,Posible Ataque,98.3%,99.4%
2978,5.170067,8.8.8.8,10.157.66.26,TLSv1.2,138,Application Data,Sospechoso,Sospechoso,80.9%,97.9%
2979,5.170067,8.8.8.8,10.157.66.26,TLSv1.2,553,Application Data,Sospechoso,Sospechoso,74.1%,97.1%
2980,5.170067,8.8.8.8,10.157.66.26,TLSv1.2,85,Application Data,Sospechoso,Sospechoso,81.5%,97.9%
2981,5.170067,8.8.8.8,10.157.66.26,TLSv1.2,93,Application Data,Sospechoso,Sospechoso,81.4%,97.9%
2982,5.170226,10.157.66.26,8.8.8.8,TCP,54,54053  >  443 [ACK] Seq=879 Ack=2618 Win=1023 Len=0,Sospechoso,Sospechoso,73.4%,97.4%
2983,5.171428,10.157.66.26,8.8.8.8,TLSv1.2,93,Application Data,Sospechoso,Sospechoso,81.4%,97.9%
2984,5.171963,10.157.66.26,172.67.208.54,TCP,66,49358  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,Sospechoso,Sospechoso,73.2%,98.8%
2985,5.183911,8.8.8.8,10.157.66.26,TCP,56,443  >  54053 [ACK] Seq=2618 Ack=918 Win=1042 Len=0,Sospechoso,Sospechoso,72.8%,98.1%
2986,5.217076,172.67.208.54,10.157.66.26,TCP,66,"443  >  49358 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192",Sospechoso,Sospechoso,71.3%,94.1%
2987,5.217256,10.157.66.26,172.67.208.54,TCP,54,49358  >  443 [ACK] Seq=1 Ack=1 Win=263168 Len=0,Sospechoso,Sospechoso,71.4%,92.7%
2988,5.217964,10.157.66.26,172.67.208.54,TLSv1.2,2081,Client Hello (SNI=pregrado.ucundinamarca.edu.co),Normal,Sospechoso,49.6%,54.2%
2989,5.222948,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.66.163? Tell 10.157.64.1,Posible Ataque,Posible Ataque,98.3%,99.4%
2990,5.222948,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.69.213? Tell 10.157.64.1,Posible Ataque,Posible Ataque,98.3%,99.4%
2991,5.222948,10.157.65.195,255.255.255.255,UDP,110,53948  >  24410 Len=68,Sospechoso,Sospechoso,91.0%,90.5%
2992,5.269898,172.67.208.54,10.157.66.26,TLSv1.2,210,"Server Hello, Change Cipher Spec, Encrypted Handshake Message",Sospechoso,Sospechoso,75.8%,96.1%
2993,5.270374,10.157.66.26,172.67.208.54,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message",Sospechoso,Sospechoso,77.4%,96.1%
2994,5.270632,10.157.66.26,172.67.208.54,TLSv1.2,153,Application Data,Sospechoso,Sospechoso,76.6%,96.6%
2995,5.270892,10.157.66.26,172.67.208.54,TLSv1.2,1202,Application Data,Sospechoso,Sospechoso,48.5%,89.4%
2996,5.270926,10.157.66.26,172.67.208.54,TLSv1.2,327,Application Data,Sospechoso,Sospechoso,73.8%,96.0%
2997,5.313854,172.67.208.54,10.157.66.26,TCP,56,443  >  49358 [ACK] Seq=157 Ack=2178 Win=131072 Len=0,Sospechoso,Sospechoso,66.9%,97.2%
2998,5.313854,172.67.208.54,10.157.66.26,TLSv1.2,132,Application Data,Sospechoso,Sospechoso,75.0%,96.0%
2999,5.314435,10.157.66.26,172.67.208.54,TLSv1.2,92,Application Data,Sospechoso,Sospechoso,75.7%,96.0%
3000,5.314695,172.67.208.54,10.157.66.26,TCP,56,443  >  49358 [ACK] Seq=235 Ack=3599 Win=131072 Len=0,Sospechoso,Sospechoso,66.9%,97.2%
3001,5.325015,LiteonTechno_64:a3:63,Broadcast,ARP,56,Who has 10.157.69.197? Tell 10.157.70.224,Posible Ataque,Posible Ataque,98.3%,99.4%
3002,5.325015,Sophos_fc:00:09,Broadcast,ARP,56,Who has 10.157.66.168? Tell 10.157.64.1,Posible Ataque,Posible Ataque,98.3%,99.4%
3003,5.325015,LiteonTechno_95:3e:83,Broadcast,ARP,56,Who has 10.157.66.177? (ARP Probe),Posible Ataque,Posible Ataque,98.3%,99.4%
3004,5.325482,10.157.67.144,224.0.0.252,LLMNR,86,Standard query 0x1b90 PTR 220.69.157.10.in-addr.arpa,Sospechoso,Sospechoso,78.5%,97.0%
3005,5.325482,fe80::19f8:a45b:4132:6df,ff02::fb,MDNS,106,"Standard query 0x0000 PTR 220.69.157.10.in-addr.arpa, ""QM"" question",Posible Ataque,Posible Ataque,99.4%,100.0%
